URL,Mean,FF1,FF2,FF3,FF4,ClearSky
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/248/07/mango-low-greenline-20240904-070200.hdf5,4142.947395,24.331089459786533,23.362974866259044,34.48732729615271,5.8996061082437805,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/081/03/mango-low-greenline-20220322-030400.hdf5,1871.365475,21.6218826753291,19.304572355454205,26.52745285757706,5.760853313439193,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/251/11/mango-low-greenline-20240907-113600.hdf5,2059.770475,44.52198698773423,55.09527164264629,19.044399370552508,4.571279473936556,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/180/05/mango-low-greenline-20240628-052400.hdf5,1741.41026,30.710285591660888,30.088435993993492,5.79377952550261,8.787355893731997,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/099/03/mango-low-greenline-20240408-032800.hdf5,2439.586445,58.635556554850595,36.88655100737737,17.35819416283574,4.832908517328753,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/051/04/mango-low-greenline-20220220-040600.hdf5,1903.192985,13.622572427533537,18.036673345705175,31.39837389616688,4.922840612394667,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/052/02/mango-low-greenline-20220221-024200.hdf5,1960.1779,14.028616936862006,17.689054922878906,24.91529689023328,5.166869318550405,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/116/09/mango-low-greenline-20220426-095600.hdf5,1636.014615,29.77908869001483,18.661943329622872,25.811482951558617,6.02984958337817,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/054/10/mango-low-greenline-20220223-104000.hdf5,2407.57595,72.04149925684499,51.546735987109706,10.88626872923809,4.596766489950692,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/034/12/mango-low-greenline-20220203-122600.hdf5,1770.856815,25.66283121512613,12.295620862028725,31.427293695879904,3.6087266101379294,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/319/05/mango-low-greenline-20231115-055800.hdf5,2105.901145,61.050806324561094,47.53407097716749,15.264486619178808,5.489438415490164,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/309/03/mango-low-greenline-20231105-031600.hdf5,2925.92201,66.0372123393664,38.754125977104124,15.9843806445628,5.648645396360218,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/028/02/mango-low-greenline-20220128-024200.hdf5,1805.724785,9.573770134201865,10.222554214038995,24.718153675326814,8.786762506452483,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/282/03/mango-low-greenline-20231009-030200.hdf5,5567.000955,63.449086633348536,42.75862702875874,10.535824686328079,6.389957681353908,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/259/03/mango-low-greenline-20230916-032800.hdf5,2042.822285,46.64321531498316,50.443733728762425,10.123453413286319,11.80480867198842,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/362/04/mango-low-greenline-20221228-040600.hdf5,1462.346685,48.067967380538384,41.146946101038715,10.51552284090135,6.218794688422902,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/254/04/mango-low-greenline-20230911-045000.hdf5,3473.55659,34.89548045284201,36.245673336020204,32.799995165299606,9.13824030530398,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/331/04/mango-low-greenline-20221127-043400.hdf5,3082.537485,70.00125568485022,43.57150040642748,22.31203554079986,7.885026212226041,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2022/328/03/mango-low-greenline-20221124-031400.hdf5,2571.679255,22.411940928875755,18.146824308834397,28.83234705959318,5.4026688938629785,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/231/04/mango-low-greenline-20230819-043400.hdf5,1588.337345,59.791094720530744,38.50468240494398,16.660914027640704,12.87006803290931,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/229/04/mango-low-greenline-20230817-040400.hdf5,1464.259835,71.89849282182286,40.30331393334651,15.440562512416717,8.694425645416251,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/227/04/mango-low-greenline-20230815-040200.hdf5,1527.064095,11.059770775864695,23.640339128925454,49.04831969774698,3.445043554587648,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/223/05/mango-low-greenline-20230811-053800.hdf5,1652.485435,26.429699784263356,30.143587842412636,36.88951699892283,6.995275234593035,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/204/07/mango-low-greenline-20230723-074200.hdf5,1954.908945,58.67359875803319,27.687865930014382,6.069489788976646,5.702461533730079,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/193/06/mango-low-greenline-20230712-061600.hdf5,3202.785395,48.73441519538897,23.555545085249296,27.561150264415723,7.083916092887706,N
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/204/09/mango-blo-greenline-20220723-094000.hdf5,3510.15975,33.570179336964806,63.91112247252442,7.715879032028915,7.100658364533356,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/168/05/mango-low-greenline-20230617-050600.hdf5,3713.071005,33.40883992667134,22.578359872344105,29.357372275696964,8.138361839388466,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/136/04/mango-low-greenline-20230516-042800.hdf5,2441.411645,72.8188890046447,64.83154675942504,24.814993740470214,5.149700170203814,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/189/05/mango-low-greenline-20230708-054000.hdf5,4153.049125,21.213891063471443,24.226730945494403,34.39589018947194,5.905199711153622,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/079/04/mango-low-greenline-20230320-040000.hdf5,3166.29536,64.95287695392639,35.06558393796383,23.875263715209286,5.869066368369674,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/074/03/mango-low-greenline-20230315-032600.hdf5,1200.401715,50.90951460535738,40.04573984148125,11.216023968844276,3.7455190570074484,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/172/05/mango-low-greenline-20230621-050800.hdf5,3636.195725,13.958910412259039,23.688653094257,35.16792686355982,5.495928069662106,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/148/07/mango-blo-greenline-20220528-072600.hdf5,2761.671015,83.19980583466567,63.74741146312941,17.090319515369387,5.07099015111844,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/245/11/mango-low-greenline-20240901-112800.hdf5,1398.902895,37.92555341793598,13.095587280881553,7.547295353460705,4.892571175347163,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2024/252/03/mango-low-greenline-20240908-032400.hdf5,2630.825115,69.43526246108596,40.5416627030526,15.14882518925095,4.053728631625567,N
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/187/05/mango-low-greenline-20230706-054400.hdf5,3613.56007,12.7529595821683,26.56342212878424,29.176311249915724,0.3932011234005609,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/112/04/mango-low-greenline-20230422-041800.hdf5,3524.696855,20.920870775632086,18.303914097654545,28.570385740959228,5.014006494293229,Y
https://data.mangonetwork.org/data/transport/mango/archive/low/greenline/raw/2023/106/03/mango-low-greenline-20230416-035800.hdf5,3152.410325,18.602011585385448,17.45324431826649,25.492508058247058,5.164250528228701,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/236/06/mango-blo-greenline-20220824-062600.hdf5,4996.762015,14.43922565868488,19.239842577710917,25.31059951764283,6.177258381428783,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/243/07/mango-blo-greenline-20220831-074000.hdf5,3616.366095,5.778196313006838,5.85671390969443,31.464122411828544,7.234766287507979,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/273/04/mango-blo-greenline-20240929-045000.hdf5,5239.41612,19.360698039280447,4.2505303112072506,26.16668800085108,8.618644559188336,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/250/07/mango-blo-greenline-20240906-073600.hdf5,2910.747085,18.221638527285858,10.776632549016627,20.771177356201196,8.63966844761631,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/246/06/mango-blo-greenline-20240902-060200.hdf5,4671.092295,12.303395252141842,9.538073490219553,25.52119290264055,8.195454178841198,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/239/04/mango-blo-greenline-20240826-040800.hdf5,1982.93048,8.04345260889694,15.013385350593985,18.79970948627595,8.093100672461516,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/246/05/mango-blo-greenline-20220903-053800.hdf5,3961.9944,5.234214646188967,11.74795517220306,31.799216434529164,6.683633301750814,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/293/07/mango-blo-greenline-20221020-072800.hdf5,6187.377225,7.297921212939126,6.435785649322758,32.913195693633945,8.192983819581016,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/220/04/mango-blo-greenline-20240807-044600.hdf5,1668.365565,12.251686271324676,11.721284660636895,18.841715640808246,7.943572371066675,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/305/05/mango-blo-greenline-20221101-050400.hdf5,4169.773525,17.44244372726872,17.862251729533874,31.05050927830144,8.633018370617094,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/291/04/mango-blo-greenline-20221018-043800.hdf5,7089.88582,5.999248188617342,11.191739198474234,28.54622233106549,6.275302081555229,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/292/05/mango-blo-greenline-20221019-051000.hdf5,6892.288635,3.1328183256232878,12.294188743424677,34.83258829434331,5.349470119826998,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/213/06/mango-blo-greenline-20240731-060000.hdf5,1898.681105,18.987253934800453,22.212760025374614,16.941238519018324,7.541532007672337,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/187/06/mango-blo-greenline-20240705-063800.hdf5,4474.912375,20.930652534585523,15.398057734755174,32.60616774526979,11.081166972207741,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/183/05/mango-blo-greenline-20240701-055800.hdf5,2691.497045,17.680964935720986,9.604188611616893,24.31447414033081,7.7578892650885125,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/288/04/mango-blo-greenline-20221015-040400.hdf5,4867.632915,16.207386571066934,9.13410875973366,31.274308343644154,9.342690804171474,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/158/06/mango-blo-greenline-20240606-062400.hdf5,5198.24209,27.60795624837283,11.997872986864992,32.31921331039174,6.745431765051563,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/268/08/mango-blo-greenline-20220925-083000.hdf5,3614.49982,12.31443487669492,11.885566050086833,30.687302448643862,9.280125979620472,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2022/271/07/mango-blo-greenline-20220928-073200.hdf5,3665.09826,6.537148513246196,8.206976189559176,31.427465798758618,6.1774100538141274,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/100/09/mango-blo-greenline-20240409-093000.hdf5,3148.339975,14.233672209617147,12.145798920246289,28.909428980561884,5.4306082184418765,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2024/042/03/mango-blo-greenline-20240211-031400.hdf5,2973.978355,11.806911902068663,6.279596178388444,25.40269533749374,7.0375252342765116,Y
https://data.mangonetwork.org/data/transport/mango/archive/blo/greenline/raw/2023/260/03/mango-blo-greenline-20230917-033000.hdf5,3812.819955,24.720128914294857,11.958143208617194,22.52033769118027,8.539827113187476,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2022/359/03/mango-bdr-greenline-20221225-031400.hdf5,2651.506925,12.300968611436629,2.397438731378787,26.718420516717416,6.344524546534315,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/291/04/mango-bdr-greenline-20231018-045000.hdf5,5648.21418,18.20528693069298,2.833389316065813,28.105671687451323,7.341761262213744,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/071/04/mango-bdr-greenline-20230312-040600.hdf5,2247.49507,5.243969221297181,9.065629438992747,26.939650507658932,4.307239092871822,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/288/01/mango-bdr-greenline-20231015-014600.hdf5,3181.4125,19.5274044147853,10.062021985087297,28.935833721885107,5.255793819236375,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/091/09/mango-bdr-greenline-20230401-094200.hdf5,4933.862835,20.788597396637346,8.120868366236317,28.988715821317353,7.315783455226406,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/254/02/mango-bdr-greenline-20230911-023000.hdf5,3760.35286,7.133794411068028,20.86174493588277,31.567629277394303,3.8280136001071012,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/252/02/mango-bdr-greenline-20230909-024400.hdf5,2208.18314,9.105543714902145,8.423739971463062,28.14463045308794,7.444433351041196,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/017/04/mango-bdr-greenline-20230117-041000.hdf5,2988.92427,16.037957459971196,15.796240954572792,23.7404481047134,6.828144012396874,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/026/08/mango-bdr-greenline-20230126-084800.hdf5,1507.2548,12.099680029593735,8.445521687143845,23.26261481347325,5.313116096199108,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/151/09/mango-bdr-greenline-20230531-091200.hdf5,4742.087455,3.8922952121594876,8.170166612556741,33.38727776790723,4.37078144932025,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/177/08/mango-bdr-greenline-20230626-085800.hdf5,3217.765425,17.000588180659776,6.290522737782485,29.982369590616063,6.894946575020971,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/166/07/mango-bdr-greenline-20230615-074200.hdf5,3949.76182,21.511375271268204,17.823224578347194,29.320086023554428,1.4852382653132594,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/121/09/mango-bdr-greenline-20230501-093400.hdf5,3117.4051,8.846372862565232,15.319026509900604,31.007408577180346,5.608108302904091,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/015/07/mango-bdr-greenline-20230115-072800.hdf5,2672.9611,19.450316994337197,11.728174252466522,25.629885481878176,7.969742658412693,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/042/03/mango-bdr-greenline-20230211-034400.hdf5,2217.192765,13.410312095800888,10.038969510123454,23.28975742094153,6.73373949538627,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/086/08/mango-bdr-greenline-20230327-080600.hdf5,5144.610575,9.899191431020194,16.648271592155414,24.828592692711712,4.440656073325105,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/028/03/mango-bdr-greenline-20230128-034000.hdf5,3350.86367,45.71705194843653,52.231868014685666,55.94722651186865,16.61016854380547,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/043/07/mango-bdr-greenline-20230212-072400.hdf5,4662.86309,24.242262793285846,26.109250899998777,16.533331537000997,14.767452831072685,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/048/05/mango-bdr-greenline-20230217-053800.hdf5,2726.609025,12.414687275807214,10.087071452427367,27.831107428280532,6.491966548577996,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/051/05/mango-bdr-greenline-20230220-054200.hdf5,4308.46231,5.638056748790098,19.864097219370404,29.282536444429585,3.665820317432346,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/059/07/mango-bdr-greenline-20230228-072400.hdf5,5338.072385,31.48139979649518,13.272888612487225,26.220141142397775,11.461266020894,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/119/09/mango-bdr-greenline-20230429-094200.hdf5,4075.850815,30.44381454349883,20.923844865331898,34.85039971277737,4.460133879599172,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/107/04/mango-bdr-greenline-20230417-043800.hdf5,7817.698995,5.471850419186495,14.768032713626814,30.27240202097847,4.430603976097694,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/103/05/mango-bdr-greenline-20230413-053400.hdf5,3045.15978,27.468788406597707,2.96782824382585,30.891858495185904,7.40719448386327,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/070/03/mango-bdr-greenline-20230311-034200.hdf5,3365.162075,2.6596099449656525,7.497352044464981,29.485477818812708,4.241495432626359,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/022/04/mango-bdr-greenline-20230122-044800.hdf5,2895.8876,10.523226660815387,9.1879273944945,30.254159898207018,3.6293691312234446,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/004/11/mango-bdr-greenline-20230104-114000.hdf5,2420.059955,36.17586393884936,5.808977545039944,24.301813129706375,9.280838521425634,Y
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/095/10/mango-bdr-greenline-20230405-103200.hdf5,2484.89657,100.64659336803966,35.21323415726223,11.988940992901792,4.344935556605587,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/105/06/mango-bdr-greenline-20230415-063600.hdf5,1873.111,31.352955591618958,39.537931069838486,14.876740663003254,5.80817586649824,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/077/07/mango-bdr-greenline-20230318-073600.hdf5,1829.711725,51.233189401946696,27.21268674472251,15.67040935296328,1.7804419583463609,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/077/11/mango-bdr-greenline-20230318-110000.hdf5,1669.89917,50.26212899470792,25.12521132853099,17.10107312703126,2.349311400090108,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/114/05/mango-bdr-greenline-20230424-053600.hdf5,1812.40221,64.10648980051866,42.93565356889648,9.098572910905077,0.6866856571122237,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/028/09/mango-bdr-greenline-20230128-094200.hdf5,629.619375,33.132799776814174,22.69372689962512,5.876090149157392,0.2148880851786001,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/045/04/mango-bdr-greenline-20230214-043400.hdf5,635.078235,25.516372084299398,20.61145869497125,4.787090139284729,0.7341641681157215,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/113/07/mango-bdr-greenline-20230423-073400.hdf5,2976.86268,62.388910171577095,37.09100584610842,17.970880654126915,2.5441057549886517,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2024/117/03/mango-bdr-greenline-20240426-031800.hdf5,1318.21502,50.861975691996165,34.79402741327461,16.028768119804635,0.9408584620953713,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2022/347/05/mango-bdr-greenline-20221213-051200.hdf5,2661.66821,69.66018807259557,71.12849761740968,16.269951222150937,0.780490559838385,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/082/05/mango-bdr-greenline-20230323-052200.hdf5,2589.226755,60.20295628560072,45.61095804508204,8.094610909491594,0.7179733270616565,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/284/02/mango-bdr-greenline-20231011-021200.hdf5,2398.86752,44.21121710884753,34.39146539195891,16.218879597153407,2.0090778657078734,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/132/05/mango-bdr-greenline-20230512-054000.hdf5,4203.232025,52.03567330262925,56.857555297512135,14.440109360036322,0.3855218631769297,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2023/141/10/mango-bdr-greenline-20230521-100000.hdf5,2219.89376,50.78378128748451,34.09133316988031,12.20025138945944,3.259492137898639,N
https://data.mangonetwork.org/data/transport/mango/archive/bdr/greenline/raw/2022/338/11/mango-bdr-greenline-20221204-113800.hdf5,2078.586795,61.8092915912582,43.102965312755174,9.655318317284205,1.2923716358008321,N
