URL,Median,90th Percentile,Mean,versions,version2,ClearSky
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/116/07/mango-cfs-redline-20230426-073600.hdf5,914.0379506641366,9.095280116861783,0.29174727993757993,0.49075166052936714,0.49075166052936714,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/109/08/mango-cfs-redline-20230419-081600.hdf5,1017.2591056405435,8.626493307646257,0.3477128844883587,0.28675912419757915,0.28675912419757915,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/107/09/mango-cfs-redline-20230417-094000.hdf5,886.8387684505718,6.925894902628258,0.4422311365470404,0.3806182656298975,0.3806182656298975,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/143/08/mango-cfs-redline-20230523-084800.hdf5,1168.6183439404879,9.555222532686534,0.5464144801381953,0.4258056948543214,0.4258056948543214,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/077/03/mango-cfs-redline-20230318-032800.hdf5,2091.6460764722674,13.45293683705719,0.362784068413391,0.37988922614808096,0.37988922614808096,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/103/05/mango-cfs-redline-20230413-054400.hdf5,1036.4422091988379,7.437859846202571,0.5021401443874245,0.58043399315093,0.58043399315093,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/083/07/mango-cfs-redline-20230324-075200.hdf5,2425.080813084583,15.812138138278145,0.22229962886510177,0.10241416446655431,0.10241416446655431,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/085/06/mango-cfs-redline-20230326-064000.hdf5,917.0193951402999,7.719583961144593,0.4736210559937826,0.32285016511278486,0.32285016511278486,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/150/10/mango-cfs-redline-20230530-100800.hdf5,883.3627395005961,8.611275765975446,0.6329365341473842,0.5892532767243188,0.5892532767243188,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/178/06/mango-cfs-redline-20230627-064000.hdf5,1506.9296065557253,4.079952013922388,0.333131058913195,0.46230943622403226,0.46230943622403226,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/166/08/mango-cfs-redline-20230615-080000.hdf5,864.3081392419942,7.789551153204193,0.6142981350033642,0.5024760126452893,0.5024760126452893,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/058/07/mango-cfs-redline-20230227-074800.hdf5,1809.8690030394116,12.071526140415937,0.31724389367400374,0.1886134945126468,0.1886134945126468,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/183/10/mango-cfs-redline-20230702-100000.hdf5,1776.00581854209,12.518502047890781,0.18221975507182803,0.3074056885444245,0.3074056885444245,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/195/08/mango-cfs-redline-20230714-083200.hdf5,1558.4034273144027,11.010419369170066,0.36528009596370753,0.3589122969985338,0.3589122969985338,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/169/05/mango-cfs-redline-20230618-053600.hdf5,1283.140291514836,10.576478131204132,0.566353838786466,0.36806268885300175,0.36806268885300175,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/190/07/mango-cfs-redline-20230709-073200.hdf5,1211.0961276888718,8.647340311290197,0.4065459077978393,0.2933512118421006,0.2933512118421006,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/176/06/mango-cfs-redline-20230625-062800.hdf5,1682.176957565784,11.82652460186994,0.3458715220427634,0.33725272943025736,0.33725272943025736,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/180/10/mango-cfs-redline-20230629-100400.hdf5,1054.2985928028077,8.821928721263657,0.41272280518106946,0.4806508219561491,0.4806508219561491,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/144/06/mango-cfs-redline-20230524-060800.hdf5,903.3194992527414,8.253075921069039,0.40230884914357345,0.5500063145826158,0.5500063145826158,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/170/07/mango-cfs-redline-20230619-074400.hdf5,982.4551057077127,8.956905588331258,0.559874716934808,0.4470168065707045,0.4470168065707045,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/201/07/mango-cfs-redline-20230720-074400.hdf5,1471.0223421940857,10.37795738035672,0.38933760876390716,0.4196572431788303,0.4196572431788303,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/192/07/mango-cfs-redline-20230711-073600.hdf5,939.6829440311666,8.779962350852415,0.3840571411433197,0.4826342955610369,0.4826342955610369,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/019/06/mango-cfs-redline-20230119-063600.hdf5,1009.4038387264698,8.461116840058644,0.3762828199316764,0.3201952389265992,0.3201952389265992,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/021/04/mango-cfs-redline-20230121-043600.hdf5,1396.0819801514667,10.233321936022985,0.28044428768227386,0.3570830945917908,0.3570830945917908,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/042/06/mango-cfs-redline-20230211-064400.hdf5,1157.651928599016,8.540228693572264,0.45711662676819637,0.32775038132745493,0.32775038132745493,Y
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/023/10/mango-cfs-redline-20230123-102800.hdf5,544.0319138217662,1.6121599513898213,0.7185520370182785,0.5775214522047704,0.5775214522047704,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/140/07/mango-cfs-redline-20230520-073200.hdf5,1060.1236083357123,6.624447211427083,0.49865690360652914,0.5816547818326502,0.5816547818326502,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/140/08/mango-cfs-redline-20230520-081200.hdf5,1178.3478614968683,8.57141589445278,0.5076765516282462,0.5415710416079295,0.5415710416079295,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/144/06/mango-cfs-redline-20230524-065200.hdf5,650.0846753203136,4.054456938289069,0.6662416200362088,0.7399862659103894,0.7399862659103894,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/171/08/mango-cfs-redline-20230620-080000.hdf5,694.002443283908,6.6012246924088105,0.6050025644169039,0.8300675406138144,0.8300675406138144,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/147/09/mango-cfs-redline-20230527-095200.hdf5,758.8705395375392,4.470513374478123,0.685342861968254,0.7229847812590593,0.7229847812590593,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/195/06/mango-cfs-redline-20230714-064000.hdf5,1351.294957263522,9.039222484120193,0.42700705183696425,0.6091115381682823,0.6091115381682823,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/195/06/mango-cfs-redline-20230714-060000.hdf5,1335.9186747493745,10.416502758828965,0.5869967459534654,0.3102433112964435,0.3102433112964435,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/133/08/mango-cfs-redline-20230513-080000.hdf5,654.2078386593005,2.3347559277750256,0.665211822647109,0.8571807759039936,0.8571807759039936,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/166/05/mango-cfs-redline-20230615-053200.hdf5,1070.8765427952512,6.108819488888343,0.5433362285910376,0.6778187529121601,0.6778187529121601,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/166/10/mango-cfs-redline-20230615-100400.hdf5,816.7772581484778,5.021556230722545,0.7688099872379176,0.6261600664446818,0.6261600664446818,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/133/05/mango-cfs-redline-20230513-053600.hdf5,910.0276233816393,5.438011366623174,0.6026564543528918,0.6619055527652443,0.6619055527652443,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/070/05/mango-cfs-redline-20230311-050000.hdf5,1509.4448371983678,8.9286344504413,0.35382226640943276,0.39511332432733237,0.39511332432733237,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/089/08/mango-cfs-redline-20230330-085200.hdf5,924.449077261507,5.660028553283137,0.5706071858791483,0.4597734170458434,0.4597734170458434,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/108/08/mango-cfs-redline-20230418-085200.hdf5,623.464568185253,5.25641885605867,0.6376290601816083,0.6542787688753959,0.6542787688753959,N
https://data.mangonetwork.org/data/transport/mango/archive/cfs/redline/raw/2023/108/05/mango-cfs-redline-20230418-054000.hdf5,627.2820019814949,8.767782972595036,0.6210060588883747,0.5770689683103369,0.5770689683103369,N
